lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,date,epiweek
74821.7180687777,78717.29031092497,82944.48748253287,89117.88430874345,94300.96540730925,97567.31081301933,99097.74425544348,99559.2981345938,99782.32018777945,2020-08-01,2020-07-20
56005.54559633035,61622.5125884311,68145.49973419584,78561.16654299,88231.30471359464,94818.63290689784,98049.23435499273,99042.54526123559,99525.74067870248,2020-08-08,2020-07-20
42758.0497643507,48857.19160016366,56341.64026821741,69241.8612152902,82359.30793825745,91990.88750900046,96937.78604817585,98489.72357866981,99250.02540886668,2020-08-15,2020-07-20
88434.75122271686,90425.95919029265,92495.52349702289,95360.18479627973,97631.8574815316,99005.2288840502,99633.94493931222,99821.74982909438,99912.20001384975,2020-08-01,2020-07-27
72908.17441221111,77039.16423548477,81548.62813477866,88181.34609961741,93790.85647123592,97344.33119340138,99014.11305205352,99518.2924292921,99762.01063961445,2020-08-08,2020-07-27
55367.74866810277,61049.515870561096,67642.4219781057,78173.69444682993,87981.12414188936,94694.05923400611,97999.2976690412,99017.5482670724,99513.23422922535,2020-08-15,2020-07-27
39843.078753559705,45744.254832129984,53111.89292929291,66194.09106840687,80095.6162233108,90768.64146828213,96428.92168174284,98232.03640743163,99120.37279480662,2020-08-22,2020-07-27
92046.3346016037,93453.06843920212,94898.44359550808,96871.42586384717,98413.49104265937,99336.23888209792,99756.28781611532,99881.47314863601,99941.71741742954,2020-08-08,2020-08-03
70474.52062740758,74796.92634502072,79581.42922267393,86756.00360481924,92963.842560267,96968.42755680486,98870.55573440042,99447.5216457527,99726.8671548032,2020-08-15,2020-08-03
52730.88672672807,58406.276565823064,65114.751639930066,76109.83302195052,86660.27435955696,94055.11563241846,97747.95512159004,98892.52148618776,99450.87680013808,2020-08-22,2020-08-03
36909.513161372284,42882.211853075605,50422.455825786266,64007.296632392936,78673.17334217305,90066.55686881814,96149.32308158364,98092.38406829642,99050.57851960286,2020-08-29,2020-08-03
82150.14615716755,85059.78745400434,88152.08749243888,92552.84030632414,96147.54211944764,98368.11730538865,99396.99804878548,99705.86553314357,99854.87441198154,2020-08-15,2020-08-10
60107.38056297838,65332.23857495869,71338.06538608595,80814.23558716637,89512.19988493735,95393.84343405243,98267.70436358513,99150.07038608566,99579.09365743685,2020-08-22,2020-08-10
43240.26226071844,49154.406746834036,56429.66660499118,69060.40997459734,82085.78289773475,91804.05662363098,96853.57868068384,98446.19593946057,99227.9185459039,2020-08-29,2020-08-10
28618.082327983873,34331.33206799813,41905.44409129469,56551.17341182771,73686.11442056451,87661.64931981648,95219.28709634485,97633.29218021163,98822.56018730781,2020-09-05,2020-08-10
79766.2681790962,82983.76568277829,86436.0957439097,91409.96059257258,95528.19293782859,98098.17174333447,99295.88550534604,99656.30810018154,99830.33399474529,2020-08-22,2020-08-17
56528.77120006781,61942.32752641736,68261.16268984768,78451.48280031426,88059.58212180235,94705.68953297661,97999.37282062764,99016.9309861367,99512.77023162277,2020-08-29,2020-08-17
42726.57344628264,48618.35548078145,55896.047210768265,68603.7918237991,81788.25810804903,91661.694767342,96798.54618009042,98419.03211327849,99214.42813786252,2020-09-05,2020-08-17
31411.30507706536,37117.692735924094,44557.61212081954,58633.30850452362,74827.55713391265,88096.73506545734,95365.97088597578,97702.8757212796,98856.50041831403,2020-09-12,2020-08-17
88821.76075786931,90725.50592370956,92712.51298999938,95478.21067895918,97685.18051339813,99025.80314477248,99641.20670378197,99825.24463445548,99913.91533639809,2020-08-29,2020-08-24
63591.77819723563,68374.73675396979,73851.68385452645,82474.63868451663,90398.69857296474,95775.15887501507,98409.534097804,99219.43220416948,99613.40441278611,2020-09-05,2020-08-24
43842.632734770516,49617.7052500214,56759.796689698014,69269.05378240318,82273.6564835388,91952.29853744534,96929.19704673992,98486.9179501761,99249.02267037534,2020-09-12,2020-08-24
32458.492163392846,38176.88327417719,45652.41394386622,59874.797167300654,76171.38327939324,89058.88007181989,95815.9035741844,97937.86208267041,98976.40755880905,2020-09-19,2020-08-24
88389.98457107965,90361.01690926032,92420.95618438705,95292.80820124588,97588.40755444876,98984.58729371951,99625.93273436026,99817.7824933749,99910.22584528486,2020-09-05,2020-08-31
61815.104112798,66724.75695911083,72383.13698279373,81373.61220455286,89730.82887922585,95459.8562426279,98286.55346898199,99158.38949828786,99582.98891155055,2020-09-12,2020-08-31
43839.967494752775,49469.53112264207,56433.55063753284,68692.14504330019,81635.20137160583,91517.57446328481,96728.09788230703,98381.85587204975,99195.36568012516,2020-09-19,2020-08-31
29414.531426701138,34813.29995920355,41969.52226444553,55926.55700049559,72673.78903042241,86893.13917310155,94865.36338845103,97451.64940803156,98730.98155920296,2020-09-26,2020-08-31
86739.58313282796,88941.98775096514,91263.71942605828,94536.62618087555,97184.93433400901,98810.41210420309,99560.98239466289,99785.99150080609,99894.49336268351,2020-09-12,2020-09-07
58340.4324008705,63397.54610709224,69318.50356185077,78953.23079522033,88196.15622733215,94716.2054868421,97993.40831035654,99012.46828639274,99510.18629234658,2020-09-19,2020-09-07
41816.0480611276,47373.14632988646,54339.09173296613,66895.7718747235,80608.34763826715,91207.10075993615,96668.73225462028,98363.71322901803,99189.21854893617,2020-09-26,2020-09-07
29425.380744594313,34977.77885095612,42466.44236373703,57544.36811935104,75698.08892621593,89309.29388378277,95981.20205919612,98027.35102433791,99022.52616696757,2020-10-03,2020-09-07
89449.9264811705,91295.71602857376,93199.50755645322,95812.260851599,97868.33523937131,99105.83267363362,99671.18541248665,99839.93634219514,99921.1900100905,2020-09-19,2020-09-14
62883.93100905776,67989.55994959666,73851.91748662997,82967.03758815277,90984.12473046209,96132.35341871035,98562.11880165154,99297.02961800242,99652.50509994604,2020-09-26,2020-09-14
46822.291868597145,53148.113975281994,60872.836013210675,73611.37152354166,85445.799717336,93531.40235636121,97547.51654859597,98793.2621354292,99401.4459852393,2020-10-03,2020-09-14
35788.04614897689,42861.64071806604,51990.457661155386,67968.24723586098,84327.72122577074,96858.04424438346,99502.67352518064,99777.91528712254,99894.13722792413,2020-10-10,2020-09-14
80653.453959431,83617.17765429078,86835.1408953104,91554.14034668554,95550.27709365627,98092.15564414905,99290.85540541355,99653.43013833654,99828.80994616415,2020-09-26,2020-09-21
63352.382344021506,67950.8248408606,73270.19506207753,81798.70736042118,89854.97290371373,95475.55753800862,98284.47040341083,99156.1030330687,99581.54606274776,2020-10-03,2020-09-21
47366.14679839809,52769.831510434866,59345.17188929646,70738.71097017641,82695.77225727176,91917.25703829376,96857.73152027949,98441.64962544995,99224.006162637,2020-10-10,2020-09-21
33404.66579939805,38961.955803286415,46026.51927752905,59142.64818497605,74348.23811943976,87370.66747481389,94934.8897039671,97461.48656911688,98729.10352989029,2020-10-17,2020-09-21
65332.12242892907,69806.57646743412,74941.07207866944,83075.07941350463,90641.62691432514,95850.27651587884,98431.14559759045,99228.97661004658,99617.87254640632,2020-10-03,2020-09-28
47132.21740894516,52639.87562872373,59391.241122220315,71107.01539627361,83227.2958163523,92308.38863748316,97042.89835690531,98538.95699923235,99273.83659332905,2020-10-10,2020-09-28
35580.1346401428,41201.49914192563,48391.470223135555,61671.612335985905,76623.89709394627,88824.72041962533,95600.75951085938,97809.34593895815,98906.85435653925,2020-10-17,2020-09-28
25319.569643102062,30576.097039518878,37557.29409073792,51338.67351404462,68498.90663023687,84103.23490621633,93533.97713191654,96744.00516979156,98365.95635132311,2020-10-24,2020-09-28
68192.03788703299,72510.16403291219,77395.77764099088,84971.44473938123,91821.09064899206,96415.40047729701,98652.9756166667,99339.28533918489,99672.88311832232,2020-10-10,2020-10-05
50087.14148549216,55576.13143395577,62212.92502778586,73493.08831667574,84845.21679327925,93132.86992658138,97376.84074562888,98706.65240625317,99357.86827450652,2020-10-17,2020-10-05
38443.17176268136,44194.982091487596,51445.35583242733,64526.58286503035,78775.28127929926,90018.69687584328,96108.19965077104,98068.24081403644,99037.61724585078,2020-10-24,2020-10-05
29065.690446076158,34464.18883213324,41579.545973207045,55351.259256717916,71879.33772277302,86206.43137919594,94494.28140048162,97246.16124758698,98622.76637834754,2020-10-31,2020-10-05
66635.92742774497,71162.88852558784,76291.95898597388,84250.46329755078,91440.11675534569,96252.97817405387,98592.89570693792,99309.95949225215,99658.39080884292,2020-10-17,2020-10-12
50204.999869779844,55804.54175750308,62543.49060476914,73899.77357710573,85185.03326880865,93324.09917936994,97457.4236381265,98747.5731752862,99378.4820061941,2020-10-24,2020-10-12
40254.48491200739,46208.45019629238,53630.73038910243,66738.0974512053,80526.65818473963,91006.99169034266,96528.75825802275,98282.65235109563,99145.85125167946,2020-10-31,2020-10-12
31971.28367319367,37651.16386656017,45011.07839194642,58843.15175712091,74721.11846242193,87862.03232606602,95212.93282296565,97614.99816655168,98809.57556073788,2020-11-07,2020-10-12
62561.14648867548,67436.4758947333,73034.9251265137,81881.97157343217,90048.24539267634,95611.85172659045,98346.13026782288,99187.99674861132,99597.74903407421,2020-10-24,2020-10-19
45268.60745169176,51025.46544680072,58086.60289097476,70314.53750883599,82880.0238876321,92199.13129752042,97012.56577182819,98525.91343452476,99267.83754927227,2020-10-31,2020-10-19
34848.67685619632,40828.76037150248,48494.94569991629,62520.18275490148,77793.2649100386,89666.2530662585,95996.51492889921,98017.05200272295,99013.16802914724,2020-11-07,2020-10-19
27323.531864941408,33001.90318904394,40526.49679836304,55036.98393672209,72116.58120390319,86515.32753120176,94661.39510591404,97336.9007785432,98669.9268342607,2020-11-14,2020-10-19
72444.04658646634,76549.32313493373,81063.72818226152,87776.78068868899,93532.67539791703,97220.74789533726,98965.84747611165,99494.34226921925,99750.08015901178,2020-10-31,2020-10-26
60883.22885694951,66112.38861805614,72093.51980727221,81451.99714311889,89936.77478773278,95605.2651842828,98352.08005351853,99192.22852175651,99600.16554344389,2020-11-07,2020-10-26
53230.26483094444,59025.36145305143,65806.78563732369,76773.31841704485,87131.27517817999,94296.43012696829,97845.33919740212,98941.3321612566,99475.31003143483,2020-11-14,2020-10-26
35108.25971853395,42174.38414742129,50721.528216784725,65271.54569037036,80014.9167523382,90890.38070490347,96508.32233721038,98276.43162627051,99143.7119210241,2020-11-21,2020-10-26
72585.98501201355,76717.32341327822,81243.71606135783,87938.45962642334,93640.31981150589,97273.39566477228,98986.5979540992,99504.6664094766,99755.2295321443,2020-11-07,2020-11-02
63948.41067925179,68975.65424506151,74642.47306554964,83337.29478272893,91048.91298552362,96115.84614969653,98547.96094812645,99288.9248831424,99648.21455064863,2020-11-14,2020-11-02
61544.14093605244,66809.81691525251,72786.32706869744,82034.90055526663,90311.72481464765,95785.59769763384,98422.65566513441,99227.27043852872,99617.6262644007,2020-11-21,2020-11-02
62578.97924610189,67829.7586492217,73738.5756011369,82780.48948135348,90769.95879407688,96001.1028782707,98506.24903951584,99268.67265662116,99638.23205960054,2020-11-28,2020-11-02
69268.2518807625,73950.49037148662,79076.38473252176,86621.90951037394,92988.7905434117,97007.08527843143,98889.99775129781,99457.78901478679,99732.12854859661,2021-10-23,2021-10-18
36481.548667503645,43035.636499600674,51288.305643099884,65874.41147968327,80802.24360764991,91489.68478503432,96795.49909740062,98427.69235668152,99221.23650746843,2021-10-30,2021-10-18
18370.012363023074,24321.74403667461,33017.202864593775,51885.53523951468,74292.78595664354,89395.31373358687,96160.87166245948,98138.98615629454,99083.59595619922,2021-11-06,2021-10-18
15178.91138669518,23961.33714419667,39435.35756479704,66620.07350119711,82915.89335841991,92345.49492622692,97051.51045915266,98539.91375059253,99273.30485937238,2021-11-13,2021-10-18
60682.519641688996,66075.47836324558,72207.14716862555,81696.3354054077,90161.59228770688,95732.09811880544,98405.0106599484,99218.99519237054,99613.61925915169,2021-10-30,2021-10-25
42448.06250756855,49202.5255941257,57300.60670663305,70735.95716623018,83702.580356746,92764.59952919875,97265.80307747796,98656.49379794938,99334.0751489268,2021-11-06,2021-10-25
23685.438917579744,31159.294482694553,41072.33130654118,58944.060961159536,76970.2743157058,89710.5614951946,96093.38692360058,98077.04830049022,99045.93065614588,2021-11-13,2021-10-25
15703.93007495578,23459.74683708675,34289.54389449008,53391.090044636556,72094.7199321467,86604.56560874311,94695.48968258819,97352.7832316284,98677.53155158671,2021-11-20,2021-10-25
41768.5794156737,48052.48196399006,55772.52072370101,69049.08778284825,82422.12843545114,92093.1757595138,96993.38648165332,98519.83569262746,99265.64844073255,2021-11-06,2021-11-01
33547.56953450537,39715.442373112004,47616.611084412645,62049.02876173061,77703.203769625,89736.3394619374,96054.28824027278,98051.0898498431,99031.4931220942,2021-11-13,2021-11-01
19990.829448511453,25624.961152024236,33429.863621848526,49361.98725846565,68980.89089090865,85398.98625151455,94339.27636490884,97197.60477752596,98605.80521836915,2021-11-20,2021-11-01
10791.743495215505,15771.07999359841,23322.24555166822,40094.397477682905,62317.3368671309,81889.28693713094,92897.05833281175,96470.37827583698,98240.68881799777,2021-11-27,2021-11-01
70856.22082937713,75244.50627970509,80062.20222342164,87195.24048015659,93262.77575289695,97117.0551632633,98929.62010580683,99476.98319225623,99741.57989172092,2021-11-13,2021-11-08
40135.49747238537,46606.50208904089,54656.58654167901,68622.75959825328,82530.80493602759,92283.25429146347,97094.317851814,98573.95549429354,99293.58055037932,2021-11-20,2021-11-08
19641.32442910655,25488.043038963762,33888.13069257276,51414.08442838008,71795.92617886103,87229.28573210174,95132.76987549185,97602.15894194644,98809.84138462313,2021-11-27,2021-11-08
9605.702012159736,14135.021062376774,21684.870983066714,40181.73024101715,63954.64144809366,83205.6615229891,93507.1922873443,96787.22080965774,98401.87867795132,2021-12-04,2021-11-08
73117.40793674537,77221.51957524182,81698.53951291041,88279.78182137386,93843.57758946119,97367.20457334834,99022.67292787244,99522.48746320492,99764.08796939191,2021-11-20,2021-11-15
42024.29514942693,48190.294265713295,55778.54631084917,68891.50656134117,82221.96788926932,91962.97314024693,96935.75316837901,98490.19306973784,99250.62873906815,2021-11-27,2021-11-15
19770.804065187727,25003.87823302985,32334.980793414332,47606.38811459087,67101.6687633371,84190.45699601718,93809.02697271631,96926.13108937207,98468.61155888783,2021-12-04,2021-11-15
8650.392837581143,12175.701098512964,17809.60531838504,32073.647224896264,54940.65145796716,77899.52446958431,91302.12061979149,95675.8178723041,97844.27924340633,2021-12-11,2021-11-15
74879.54185458313,78784.02535496168,83014.35137028398,89178.74075761437,94340.48214261876,97586.33524703431,99105.18685393823,99562.99277278296,99784.16095340841,2021-11-27,2021-11-22
42992.290145120474,49142.88956869485,56672.44475225562,69591.93439862205,82635.96334150356,92143.66625759573,97001.73136873725,98522.1325355055,99266.33606981287,2021-12-04,2021-11-22
20235.239032546197,25474.129534785854,32758.80838730374,47763.576376167905,66755.49936991117,83643.57504885101,93473.83382716152,96737.2330365282,98368.68223942685,2021-12-11,2021-11-22
8527.97211871974,11872.949720746177,17131.641446447124,30112.924702700802,50797.554721976994,73598.68277499547,88967.32344757255,94407.33901130117,97185.4090734189,2021-12-18,2021-11-22
74354.81486688777,78354.57063290797,82683.34984122677,88980.79087053002,94243.06709992069,97546.5109912518,99090.72536342885,99555.97176884073,99780.70017887623,2021-12-04,2021-11-29
44979.671378470455,51242.33148410825,58813.967997188774,71537.12272987016,84010.04432098931,92853.43616820211,97289.85226419517,98666.82966636715,99338.8387237873,2021-12-11,2021-11-29
23263.62948752065,29183.206140539085,37331.524759611486,53577.885487187865,72448.34824227741,87290.0852507769,95111.36527828878,97584.89856121497,98799.65571750414,2021-12-18,2021-11-29
9836.486984983454,13645.83924856247,19610.487819239905,34180.92549578819,56478.76119470079,78587.19098819932,91585.30719358513,95823.08747676088,97919.76057323616,2021-12-25,2021-11-29
79782.397035746,83188.99512026376,86761.9549200164,91761.41000888955,95772.04881958512,98217.72357504362,99342.86642399561,99679.65231523424,99841.96931815214,2021-12-11,2021-12-06
69044.49445094304,73619.63451626539,78672.57730068215,86217.35226856447,92704.42565287574,96864.74951930561,98833.41776624022,99429.57331491138,99718.04027586964,2021-12-18,2021-12-06
55578.96029948229,61281.01642744899,67898.48800867553,78443.93769944628,88197.61004923907,94814.31277394466,98049.69192210525,99043.09359494994,99526.09122468566,2021-12-25,2021-12-06
40801.13210851326,47003.52858045591,54667.92690438688,67982.23671762651,81609.61331650458,91646.25581868357,96805.68034190171,98424.53854507812,99217.64249893218,2022-01-01,2021-12-06
80168.98044272308,83440.334814422,86903.56507395813,91803.29415761739,95776.07124158069,98215.25664806888,99341.28252442167,99678.78313720276,99841.51703845999,2021-12-18,2021-12-13
76243.35680086649,80047.88906713839,84124.7135849808,89978.96408811749,94800.23092692404,97793.58251672341,99183.98984902236,99601.7877050218,99803.41285292407,2021-12-25,2021-12-13
78073.27116919373,81627.09317027821,85416.31101841995,90825.0010608672,95251.93502871394,97988.54444084039,99256.6755007163,99637.36192344392,99821.01679177443,2022-01-01,2021-12-13
61965.74472544588,67352.9330351822,73402.32782546616,82620.33962974124,90715.757428681,95987.15502919402,98502.79626547598,99267.24681905139,99637.59012647827,2022-01-08,2021-12-13
78858.25415365616,82312.36356123295,85983.62392760911,91202.98051756858,95456.49726468134,98077.56485303887,99289.98916258682,99653.68480330292,99829.09854508755,2021-12-25,2021-12-20
74363.64252562095,78412.63424671335,82775.8936200117,89084.8542618204,94318.26652071513,97584.34260628016,99105.77172915539,99563.47506453938,99784.44650022025,2022-01-01,2021-12-20
72723.00777939057,77034.84051864625,81684.68091908771,88407.94011060499,93976.31398424692,97442.63648431239,99054.03182862935,99538.31718954496,99772.03688801973,2022-01-08,2021-12-20
61279.130934304216,67388.77435586818,74012.55576036658,83613.94749146143,91533.92292474609,96422.23775580696,98679.57809203272,99355.93114939347,99681.9935650518,2022-01-15,2021-12-20
78575.23313288872,82107.09371409664,85848.47704704403,91143.71224245663,95437.05323837759,98072.32101003746,99288.56820799496,99653.06725220161,99828.81148600798,2022-01-08,2022-01-03
65285.15753279775,70467.11706135391,76183.0686010175,84680.67809546382,91930.52365885544,96544.26555190732,98716.38851209712,99372.66373199846,99689.96685539605,2022-01-15,2022-01-03
57622.30233809646,63469.82051345564,70112.70154444654,80364.38590169579,89469.93659603296,95439.05241066734,98296.72732353225,99166.14234250814,99587.49942454661,2022-01-22,2022-01-03
73351.74927343073,77575.72346741396,82123.16515000968,88687.08044681512,94118.94676068723,97501.80276859556,99075.60259312979,99548.79819754655,99777.2048167792,2022-01-29,2022-01-03
80486.77325087074,83759.47474625005,87201.60115601071,92030.84032574165,95910.70224318682,98276.69487781047,99364.74684356106,99690.34832719126,99847.25938258193,2022-01-15,2022-01-10
62214.935041831974,67716.21158423682,73844.24211916537,83064.90779773175,91030.9697867023,96146.11194836548,98566.23488856867,99298.9225833316,99653.41577866688,2022-01-22,2022-01-10
7935.875578180908,11607.078194493926,17513.916926268976,32130.818633683655,54330.60275946284,76659.67442798355,90514.69578313743,95231.09715525701,97609.04935460415,2022-01-29,2022-01-10
256.4879220752352,580.2633849262018,1437.8531046524558,5852.325993144086,21664.779458275978,52884.67178502182,79552.02468853086,89541.3348710033,94714.90238967509,2022-02-05,2022-01-10
81586.30532475645,84700.95109788612,87965.07327647226,92524.73946862864,96171.65489016606,98388.5882378352,99406.33500169072,99710.68381861583,99857.31791484533,2022-01-22,2022-01-17
50.42756635253452,112.1677101168442,279.27367769559163,1234.6033029201226,5805.82763569178,21874.16755554802,51453.87731796195,70721.13986044444,83742.93418694263,2022-01-29,2022-01-17
33569.18076722802,40198.381653057775,48592.21849997646,63519.68463568124,79027.4433701068,90485.12471721892,96365.81363473578,98208.31557026472,99110.42734463677,2022-02-05,2022-01-17
4828.593255462137,7926.076634542718,13339.462746438523,27751.90315686999,50733.75828158435,74528.20554248082,89573.45105066418,94744.62111331656,97361.73193135331,2022-02-12,2022-01-17
82477.33564910702,85474.98597491074,88599.85119717292,92939.63612718861,96391.87608038646,98483.15705930469,99441.49777327714,99727.87891085357,99865.82341260462,2022-01-29,2022-01-24
47597.025250321305,54039.15459148432,61662.10161368583,74061.90111421578,85727.93246205687,93714.00724721,97633.6101395571,98838.5962336528,99424.6916612198,2022-02-05,2022-01-24
16175.83257415552,21365.880790376574,28830.97419284457,44702.89933267712,65065.30120650333,82992.45666970988,93261.25292515765,96638.8915623719,98321.48737413016,2022-02-12,2022-01-24
3849.854552194652,6031.722964783977,9897.051446556958,21061.632541146144,41963.240002784165,67743.30649685056,86227.90949549037,92963.07539728699,96443.58103256283,2022-02-19,2022-01-24
66095.95632921612,71321.35562661868,77009.35029020354,85332.36692631434,92322.59724518894,96724.4940323403,98785.4108452851,99406.70961884287,99706.87730578879,2022-02-05,2022-01-31
33089.107361665214,39620.78487213959,47930.82590623044,62832.759009835216,78497.07412222146,90197.83048229887,96246.79009008723,98148.18535020408,99080.21281091565,2022-02-12,2022-01-31
22079.517185825607,28440.190956025985,36765.680259809196,52509.463261692996,70727.97257519013,85913.60463950293,94439.37457001816,97228.86280043429,98616.64246162234,2022-02-19,2022-01-31
5579.264274727296,7516.422845939334,10580.67186198718,18595.07425455019,33876.44509724394,57077.2163437235,79183.50383846626,88838.7479011029,94216.72380916441,2022-02-26,2022-01-31
71115.30879977708,75939.3107618599,81007.22127528317,88123.76496631633,93874.27378373891,97408.26601101847,99042.5654511446,99532.88443083549,99769.38973044451,2022-02-12,2022-02-07
44.49911011841423,97.40283069916646,238.8012894522969,1040.3734684914255,4947.701575197155,19765.309073315988,50983.52408337024,73260.73292403665,86976.55610936372,2022-02-19,2022-02-07
378.92556289670233,895.5054413098081,2531.6744956538478,12395.911886981048,30016.45503905289,55249.953853739804,79625.97260973752,89558.7190238515,94739.3661025383,2022-02-26,2022-02-07
1700.5133842353368,2472.300229342968,3909.034102276013,9570.669881075215,35067.80607892402,63276.03203110559,82810.39884143515,90839.90173266994,95264.42102130865,2022-03-05,2022-02-07
36842.690052931444,44515.471019762415,53750.840163764355,68772.44887685176,82815.16321538034,92419.32597783624,97142.86645483862,98597.12753067621,99304.88516728845,2022-02-19,2022-02-14
13654.144929507182,18258.538018821127,25147.217509329053,40835.41393070888,62647.92604999165,82304.57520669843,93163.13215138022,96621.55015339894,98320.86748663898,2022-02-26,2022-02-14
3326.4425509672715,5954.357131605086,11039.102806890947,24877.780892103543,48336.77705944979,74018.97871692538,89557.60821431418,94762.62085570385,97376.60043173953,2022-03-05,2022-02-14
613.706761360874,1519.5971956581436,3792.7096199311477,12323.843873321408,27204.15283024807,50027.72259892119,77348.36803855744,88478.91214363015,94210.38543531732,2022-03-12,2022-02-14
24533.17891532429,30942.34927931253,39700.09280938798,56516.320467480145,74719.07052827756,88406.03206914813,95540.16224536684,97795.79594370491,98904.18946666725,2022-02-26,2022-02-21
4463.513047913484,7705.958536674969,14019.529369495069,32431.068652847855,60489.27493228008,81813.82934110919,92915.9555753673,96480.86233337678,98245.7155456248,2022-03-05,2022-02-21
938.4437156227999,2401.1004391009646,6233.099660816523,17593.23947073302,41446.601090927485,70476.01035110699,88437.80298092561,94289.0553743087,97162.76649703406,2022-03-12,2022-02-21
246.59326783088665,722.1003747288379,2054.1416926713287,7878.659636912872,26752.911275432547,56512.36462316304,82764.00173074377,91398.3259352142,95696.58121314655,2022-03-19,2022-02-21
29440.69514264814,35231.59795378735,42793.118075747036,57138.77727928702,73726.36553294047,87444.53929960703,95068.93857799865,97547.25507638008,98776.81147436082,2022-03-05,2022-02-28
8002.628953032086,11675.824568570095,17875.92946557484,34886.42903664035,59547.64557503937,80135.4064670807,92021.49188433537,96000.67348182255,97997.77071023926,2022-03-12,2022-02-28
2209.1339401478886,4139.43648847,8195.195306412612,16527.269721501463,32181.43805111893,65176.01943830834,86375.93448789966,93238.70675816579,96632.85750453142,2022-03-19,2022-02-28
132.69781313763306,400.3916200842691,1334.027039412705,3998.5053857734365,16110.778629026767,54287.42045536843,80316.1532383563,89851.3924157379,94841.96162651341,2022-03-26,2022-02-28
6100.030692998476,8632.075091200035,12850.241157286173,24368.06796088591,45158.2710876785,70408.30647826423,87949.34324838631,93994.55940052176,97008.5076366952,2022-03-12,2022-03-07
1731.8340645378798,2935.408920718607,5376.871446086218,14639.547949653139,42117.09160569661,76753.6272782695,91864.99381322469,96091.2388665969,98082.4438178929,2022-03-19,2022-03-07
655.9175081024033,1365.1842820282343,3284.2058711420236,15168.40184412863,47644.61060182141,76680.28391240953,91138.46346801479,95614.9952103456,97816.2268165589,2022-03-26,2022-03-07
150.11868851576278,376.75831420560564,1140.8956013725174,8757.908130911926,40803.268463278444,70795.16815803263,89411.47973549622,94996.29183273744,97566.67635239848,2022-04-02,2022-03-07
107.96510457554452,281.8725178581513,933.429903148078,6370.634061984742,25780.43344939819,62496.485311077864,87277.56745825669,93989.08613285371,97073.50013115037,2022-03-19,2022-03-14
1191.5581636241134,2367.6104873335194,5338.508091222991,18015.19000587308,38541.86222419115,71707.38386764377,89721.48930882331,95021.06169039337,97548.83703480329,2022-03-26,2022-03-14
378.106372836158,953.6227159480547,2074.519306719152,4527.425825545583,38395.71461535208,70823.0726575331,88310.05144670396,94144.43464663348,97069.09221755358,2022-04-02,2022-03-14
94.2550328358226,187.1711104259183,280.7384097316737,774.1081580324973,24266.209122342258,62702.42590977322,84496.15801981263,92099.62740786216,96009.32994202095,2022-04-09,2022-03-14
70287.07489795738,74692.74706593985,79551.93210343058,86796.27559529494,93015.51366335113,96999.70955163133,98883.8689744652,99454.28633635468,99730.27459900753,2020-08-15,2020-08-06
54787.21347658523,60447.12132003778,67058.72281802431,77706.32955263848,87696.68211403435,94563.00468420857,97949.16248104387,98992.83517894195,99500.9640630663,2020-08-22,2020-08-06
41426.84037327363,47507.856903451,55025.187390549734,68118.89470503561,81602.81204300332,91609.57557275519,96784.38871372165,98412.86417689091,99211.55401344105,2020-08-29,2020-08-06
30427.372115165053,36275.07505180195,43923.14695143663,58373.050726740745,74816.38724704532,88104.40892515231,95357.31727716987,97695.23075819048,98851.71711241757,2020-09-05,2020-08-06
71846.08563875245,76072.53925832549,80711.76400024729,87587.04111048019,93452.19896455355,97192.26130895768,98956.3814962612,99489.88380422263,99747.91592507843,2020-08-22,2020-08-13
55013.82630195952,60660.607326921774,67253.82360181025,77861.17789732842,87796.51541779615,94612.1535699129,97968.71689838696,99002.59917983749,99505.84309980359,2020-08-29,2020-08-13
40890.73726691176,46943.83013624424,54451.27812628996,67598.33367256145,81235.54913709352,91420.3032638788,96707.70068134369,98374.3778062591,99192.2769011994,2020-09-05,2020-08-13
29317.300977650688,35055.10037400546,42599.70602723104,57002.83651695125,73688.42517787936,87448.85365067584,95074.54198698523,97550.50164762157,98778.52414265688,2020-09-12,2020-08-13
76924.2735008924,80560.88781300434,84477.4606110547,90145.10844475121,94859.25440369437,97810.85390461043,99188.98231990795,99604.01678276928,99804.46458023819,2020-08-29,2020-08-20
57587.40422994432,63009.62119733946,69287.85015072343,79299.25400423365,88609.41681491112,94974.43511400174,98105.6551165574,99069.88750137754,99539.20385406731,2020-09-05,2020-08-20
41691.53905303768,47630.51627286677,54989.755111852464,67888.85523941013,81326.98538045111,91429.51369824602,96703.90403243764,98371.30214317513,99190.45012790583,2020-09-12,2020-08-20
29758.807412222963,35416.865574605254,42859.83781960281,57105.21491724018,73686.19483327738,87422.9748296368,95058.91567817806,97541.82679169373,98773.97160686336,2020-09-19,2020-08-20
75663.26207153637,79364.66621629425,83402.51775915522,89347.30439033867,94390.44971555221,97596.63517065732,99107.01765655425,99563.5895980181,99784.38453104196,2020-09-12,2020-09-03
52617.759915134506,58155.514414295365,64737.54271790837,75637.87109351442,86265.48163726788,93833.83223389398,97655.03197464756,98845.39570498628,99427.153362673,2020-09-19,2020-09-03
37733.14012541855,43441.8114197013,50669.628020884375,63812.4784002053,78272.29141180884,89763.45049176551,96006.1641967006,98017.29269133515,99012.16548314925,2020-09-26,2020-09-03
